#trial,samples,#result,age,education-num
16,512,0,5.0,14.0
16,512,1,6.0,2.0
16,256,0,6.0,2.0
17,1024,0,9.0,8.0
17,1024,1,10.0,2.0
17,512,0,6.0,2.0
17,256,0,6.0,2.0
18,1024,0,7.0,10.0
18,1024,1,11.0,8.0
18,1024,2,17.0,6.0
18,1024,3,28.0,4.0
18,1024,4,86.0,3.0
18,512,0,7.0,11.0
18,512,1,10.0,10.0
18,512,2,11.0,9.0
18,512,3,13.0,5.0
18,512,4,39.0,4.0
18,512,5,136.0,3.0
18,256,0,1.0,3.0
19,1024,0,10.0,2.0
19,1024,1,12.0,1.0
19,512,0,10.0,2.0
19,512,1,12.0,1.0
19,256,0,6.0,3.0
19,256,1,13.0,2.0
20,1024,0,8.0,8.0
20,1024,1,15.0,5.0
20,1024,2,42.0,4.0
20,512,0,15.0,4.0
20,512,1,23.0,3.0
20,512,2,47.0,0.0
20,256,0,16.0,5.0
20,256,1,17.0,4.0
20,256,2,23.0,3.0
20,256,3,46.0,1.0
21,1024,0,2.0,0.0
21,512,0,2.0,0.0
21,256,0,6.0,15.0
21,256,1,11.0,14.0
21,256,2,16.0,11.0
21,256,3,22.0,9.0
21,256,4,25.0,8.0
21,256,5,26.0,4.0
22,1024,0,18.0,17.0
22,1024,1,22.0,10.0
22,1024,2,64.0,9.0
22,1024,3,68.0,8.0
22,1024,4,75.0,6.0
22,1024,5,78.0,5.0
22,1024,6,95.0,4.0
22,512,0,11.0,10.0
22,512,1,35.0,8.0
22,512,2,61.0,4.0
22,256,0,6.0,0.0
23,1024,0,8.0,2.0
23,512,0,2.0,10.0
23,512,1,33.0,9.0
23,512,2,40.0,5.0
23,512,3,45.0,4.0
23,256,0,4.0,3.0
23,256,1,68.0,1.0
23,256,2,123.0,0.0
24,1024,0,5.0,6.0
24,1024,1,12.0,4.0
24,1024,2,14.0,1.0
24,512,0,12.0,8.0
24,512,1,23.0,6.0
24,512,2,25.0,4.0
24,256,0,25.0,16.0
24,256,1,38.0,14.0
24,256,2,42.0,12.0
24,256,3,51.0,8.0
24,256,4,58.0,4.0
25,1024,0,17.0,10.0
25,1024,1,41.0,4.0
25,512,0,7.0,8.0
25,512,1,9.0,2.0
25,256,0,7.0,8.0
25,256,1,9.0,2.0
26,1024,0,26.0,2.0
26,1024,1,28.0,1.0
26,512,0,19.0,28.0
26,512,1,26.0,2.0
26,512,2,28.0,1.0
26,256,0,12.0,10.0
26,256,1,28.0,8.0
26,256,2,30.0,4.0
26,256,3,35.0,2.0
27,1024,0,4.0,3.0
27,512,0,4.0,3.0
27,512,1,40.0,1.0
27,256,0,7.0,10.0
27,256,1,9.0,3.0
28,1024,0,5.0,6.0
28,1024,1,19.0,4.0
28,1024,2,78.0,3.0
28,512,0,6.0,1.0
28,512,1,13.0,0.0
28,256,0,14.0,10.0
28,256,1,48.0,4.0
29,1024,0,51.0,8.0
29,512,0,9.0,8.0
29,512,1,41.0,5.0
29,512,2,69.0,4.0
29,256,0,9.0,8.0
29,256,1,12.0,1.0
30,1024,0,4.0,6.0
30,1024,1,15.0,3.0
30,1024,2,33.0,0.0
30,512,0,33.0,0.0
30,256,0,9.0,8.0
30,256,1,32.0,6.0
30,256,2,33.0,0.0
31,1024,0,14.0,12.0
31,1024,1,18.0,7.0
31,1024,2,29.0,3.0
31,512,0,12.0,8.0
31,512,1,18.0,7.0
31,512,2,24.0,6.0
31,512,3,29.0,3.0
31,256,0,7.0,7.0
31,256,1,12.0,6.0
31,256,2,24.0,5.0
31,256,3,27.0,2.0
31,256,4,39.0,1.0
32,1024,0,4.0,3.0
32,512,0,7.0,0.0
32,256,0,7.0,0.0
33,1024,0,10.0,3.0
33,512,0,10.0,3.0
33,256,0,10.0,3.0
34,1024,0,1.0,0.0
34,512,0,1.0,0.0
34,256,0,3.0,6.0
34,256,1,40.0,5.0
34,256,2,84.0,4.0
35,1024,0,1.0,0.0
35,512,0,1.0,0.0
35,256,0,1.0,0.0
36,1024,0,12.0,1.0
36,512,0,6.0,3.0
36,256,0,6.0,3.0
36,256,1,10.0,1.0
37,1024,0,5.0,12.0
37,1024,1,6.0,10.0
37,1024,2,12.0,1.0
37,512,0,11.0,8.0
37,512,1,24.0,6.0
37,512,2,63.0,4.0
37,256,0,5.0,1.0
38,1024,0,1.0,0.0
38,512,0,4.0,3.0
38,256,0,4.0,3.0
39,1024,0,33.0,17.0
39,1024,1,35.0,16.0
39,1024,2,41.0,8.0
39,1024,3,50.0,4.0
39,512,0,3.0,3.0
39,512,1,7.0,0.0
39,256,0,3.0,3.0
40,1024,0,26.0,4.0
40,1024,1,39.0,1.0
40,512,0,6.0,9.0
40,512,1,9.0,4.0
40,512,2,59.0,3.0
40,256,0,6.0,9.0
40,256,1,9.0,4.0
40,256,2,16.0,0.0
41,1024,0,45.0,15.0
41,1024,1,53.0,14.0
41,1024,2,71.0,9.0
41,1024,3,77.0,8.0
41,512,0,35.0,9.0
41,512,1,39.0,7.0
41,256,0,25.0,14.0
41,256,1,60.0,11.0
41,256,2,62.0,8.0
41,256,3,66.0,2.0
42,1024,0,4.0,6.0
42,1024,1,23.0,4.0
42,1024,2,106.0,3.0
42,512,0,6.0,2.0
42,256,0,11.0,1.0
43,1024,0,4.0,10.0
43,1024,1,10.0,2.0
43,1024,2,12.0,1.0
43,512,0,3.0,7.0
43,512,1,4.0,6.0
43,512,2,8.0,0.0
43,256,0,3.0,1.0
43,256,1,8.0,0.0
44,1024,0,10.0,3.0
44,512,0,6.0,1.0
44,256,0,6.0,1.0
45,1024,0,17.0,20.0
45,1024,1,19.0,14.0
45,1024,2,24.0,10.0
45,1024,3,61.0,7.0
45,1024,4,71.0,6.0
45,1024,5,108.0,5.0
45,1024,6,122.0,4.0
45,512,0,22.0,13.0
45,512,1,28.0,11.0
45,512,2,36.0,10.0
45,512,3,42.0,3.0
45,512,4,54.0,1.0
45,512,5,58.0,0.0
45,256,0,5.0,3.0
46,1024,0,19.0,14.0
46,1024,1,26.0,7.0
46,1024,2,34.0,6.0
46,1024,3,35.0,4.0
46,512,0,16.0,14.0
46,512,1,22.0,10.0
46,512,2,26.0,7.0
46,512,3,28.0,6.0
46,512,4,34.0,4.0
46,256,0,7.0,3.0
46,256,1,8.0,1.0
47,1024,0,9.0,3.0
47,1024,1,10.0,2.0
47,1024,2,14.0,1.0
47,512,0,6.0,3.0
47,256,0,8.0,3.0
47,256,1,11.0,1.0
48,1024,0,9.0,8.0
48,1024,1,35.0,5.0
48,1024,2,42.0,4.0
48,512,0,8.0,8.0
48,512,1,33.0,5.0
48,512,2,133.0,4.0
48,256,0,6.0,3.0
49,1024,0,4.0,6.0
49,1024,1,5.0,3.0
49,512,0,4.0,6.0
49,512,1,5.0,3.0
49,256,0,1.0,3.0
50,1024,0,4.0,6.0
50,1024,1,69.0,4.0
50,256,0,16.0,12.0
50,256,1,32.0,10.0
50,256,2,36.0,4.0
51,1024,0,9.0,3.0
51,512,0,6.0,9.0
51,512,1,7.0,8.0
51,512,2,38.0,4.0
51,512,3,156.0,3.0
51,256,0,10.0,14.0
51,256,1,36.0,10.0
51,256,2,38.0,4.0
51,256,3,46.0,1.0
52,1024,0,4.0,3.0
52,1024,1,10.0,2.0
52,512,0,6.0,2.0
52,256,0,9.0,2.0
53,1024,0,5.0,14.0
53,1024,1,6.0,11.0
53,1024,2,22.0,10.0
53,1024,3,29.0,4.0
53,512,0,6.0,8.0
53,512,1,10.0,3.0
53,512,2,13.0,0.0
53,256,0,2.0,3.0
53,256,1,13.0,0.0
54,1024,0,17.0,14.0
54,1024,1,24.0,11.0
54,1024,2,28.0,8.0
54,1024,3,36.0,4.0
54,1024,4,40.0,2.0
54,512,0,12.0,14.0
54,512,1,25.0,5.0
54,512,2,37.0,4.0
54,512,3,40.0,2.0
54,256,0,3.0,2.0
55,1024,0,15.0,15.0
55,1024,1,20.0,8.0
55,1024,2,29.0,6.0
55,1024,3,30.0,5.0
55,1024,4,31.0,4.0
55,512,0,20.0,17.0
55,512,1,31.0,14.0
55,512,2,32.0,9.0
55,512,3,34.0,8.0
55,512,4,47.0,7.0
55,512,5,51.0,5.0
55,512,6,66.0,4.0
55,256,0,13.0,14.0
55,256,1,32.0,9.0
55,256,2,35.0,8.0
55,256,3,62.0,6.0
56,1024,0,14.0,10.0
56,1024,1,47.0,9.0
56,1024,2,50.0,8.0
56,512,0,8.0,23.0
56,512,1,9.0,2.0
56,256,0,9.0,2.0
57,1024,0,33.0,6.0
57,1024,1,41.0,3.0
57,1024,2,43.0,2.0
57,512,0,13.0,2.0
57,256,0,2.0,11.0
57,256,1,20.0,8.0
57,256,2,24.0,5.0
57,256,3,65.0,4.0
58,1024,0,4.0,3.0
58,1024,1,12.0,1.0
58,512,0,4.0,3.0
58,512,1,6.0,2.0
58,512,2,12.0,1.0
58,256,0,5.0,3.0
58,256,1,6.0,2.0
58,256,2,12.0,1.0
59,1024,0,24.0,15.0
59,1024,1,27.0,12.0
59,1024,2,28.0,9.0
59,1024,3,40.0,8.0
59,1024,4,49.0,7.0
59,1024,5,53.0,5.0
59,1024,6,82.0,4.0
59,512,0,7.0,8.0
59,512,1,22.0,5.0
59,512,2,23.0,3.0
59,512,3,26.0,1.0
59,512,4,44.0,0.0
59,256,0,9.0,14.0
59,256,1,16.0,0.0
60,1024,0,17.0,14.0
60,1024,1,30.0,8.0
60,1024,2,36.0,6.0
60,1024,3,46.0,4.0
60,512,0,12.0,0.0
60,256,0,16.0,6.0
60,256,1,30.0,4.0
60,256,2,61.0,3.0
61,1024,0,4.0,3.0
61,512,0,4.0,3.0
61,512,1,54.0,0.0
61,256,0,10.0,14.0
61,256,1,24.0,8.0
61,256,2,32.0,4.0
61,256,3,41.0,2.0
61,256,4,54.0,0.0
62,1024,0,1.0,0.0
62,512,0,1.0,0.0
62,256,0,0.0,2.0
63,1024,0,32.0,10.0
63,1024,1,50.0,8.0
63,1024,2,59.0,4.0
63,512,0,6.0,2.0
63,512,1,8.0,0.0
63,256,0,6.0,2.0
63,256,1,8.0,0.0
64,1024,0,23.0,9.0
64,1024,1,35.0,8.0
64,1024,2,48.0,6.0
64,1024,3,64.0,5.0
64,1024,4,118.0,4.0
64,512,0,7.0,0.0
64,256,0,7.0,0.0
65,1024,0,8.0,8.0
65,1024,1,27.0,4.0
65,1024,2,34.0,2.0
65,1024,3,53.0,1.0
65,512,0,10.0,10.0
65,512,1,14.0,8.0
65,512,2,22.0,7.0
65,512,3,25.0,4.0
65,256,0,33.0,4.0
65,256,1,46.0,1.0
66,1024,0,8.0,2.0
66,1024,1,38.0,0.0
66,512,0,5.0,4.0
66,512,1,7.0,0.0
66,256,0,8.0,1.0
66,256,1,58.0,0.0
67,1024,0,22.0,10.0
67,1024,1,31.0,9.0
67,1024,2,34.0,7.0
67,1024,3,45.0,6.0
67,1024,4,46.0,5.0
67,1024,5,104.0,4.0
67,512,0,38.0,10.0
67,512,1,47.0,8.0
67,512,2,69.0,6.0
67,512,3,72.0,4.0
67,256,0,9.0,8.0
67,256,1,24.0,4.0
68,1024,0,14.0,6.0
68,1024,1,32.0,4.0
68,1024,2,34.0,2.0
68,1024,3,52.0,0.0
68,512,0,7.0,8.0
68,512,1,13.0,6.0
68,512,2,20.0,5.0
68,512,3,25.0,4.0
68,512,4,34.0,2.0
68,512,5,47.0,1.0
68,512,6,52.0,0.0
68,256,0,59.0,11.0
68,256,1,67.0,5.0
69,1024,0,32.0,9.0
69,1024,1,53.0,8.0
69,1024,2,99.0,5.0
69,1024,3,119.0,4.0
69,512,0,2.0,8.0
69,512,1,7.0,0.0
69,256,0,2.0,8.0
69,256,1,14.0,7.0
69,256,2,42.0,4.0
70,1024,0,32.0,10.0
70,1024,1,42.0,6.0
70,1024,2,49.0,4.0
70,1024,3,70.0,3.0
70,512,0,0.0,3.0
70,512,1,6.0,2.0
70,256,0,0.0,3.0
70,256,1,6.0,2.0
71,1024,0,10.0,2.0
71,512,0,11.0,8.0
71,512,1,20.0,7.0
71,512,2,25.0,6.0
71,512,3,37.0,5.0
71,512,4,39.0,4.0
71,256,0,11.0,8.0
71,256,1,25.0,4.0
72,1024,0,14.0,14.0
72,1024,1,33.0,10.0
72,1024,2,44.0,8.0
72,1024,3,53.0,7.0
72,1024,4,57.0,5.0
72,1024,5,89.0,4.0
72,512,0,5.0,9.0
72,512,1,8.0,8.0
72,512,2,19.0,4.0
72,256,0,5.0,9.0
72,256,1,6.0,8.0
72,256,2,20.0,4.0
73,1024,0,12.0,10.0
73,1024,1,14.0,9.0
73,1024,2,17.0,8.0
73,1024,3,31.0,5.0
73,1024,4,50.0,4.0
73,512,0,6.0,2.0
73,256,0,6.0,2.0
74,1024,0,4.0,3.0
74,1024,1,71.0,2.0
74,512,0,0.0,3.0
74,256,0,0.0,3.0
74,256,1,6.0,0.0
75,1024,0,7.0,8.0
75,1024,1,23.0,2.0
75,512,0,11.0,8.0
75,512,1,23.0,2.0
75,256,0,3.0,1.0
76,1024,0,21.0,13.0
76,1024,1,28.0,8.0
76,1024,2,31.0,6.0
76,1024,3,47.0,4.0
76,512,0,14.0,14.0
76,512,1,24.0,7.0
76,512,2,26.0,5.0
76,512,3,45.0,4.0
76,256,0,20.0,4.0
76,256,1,56.0,3.0
77,1024,0,19.0,14.0
77,1024,1,32.0,11.0
77,1024,2,45.0,9.0
77,1024,3,49.0,5.0
77,1024,4,70.0,4.0
77,512,0,17.0,14.0
77,512,1,19.0,10.0
77,512,2,29.0,4.0
77,512,3,52.0,3.0
77,512,4,65.0,0.0
77,256,0,4.0,3.0
78,1024,0,23.0,12.0
78,1024,1,26.0,4.0
78,512,0,38.0,8.0
78,512,1,51.0,4.0
78,256,0,13.0,14.0
78,256,1,20.0,9.0
78,256,2,31.0,5.0
78,256,3,32.0,4.0
78,256,4,44.0,3.0
79,1024,0,4.0,6.0
79,1024,1,35.0,4.0
79,512,0,4.0,6.0
79,512,1,29.0,5.0
79,512,2,36.0,4.0
79,256,0,15.0,9.0
79,256,1,16.0,7.0
79,256,2,17.0,3.0
80,1024,0,22.0,14.0
80,1024,1,32.0,5.0
80,1024,2,37.0,2.0
80,512,0,25.0,26.0
80,512,1,26.0,13.0
80,512,2,38.0,8.0
80,256,0,17.0,14.0
80,256,1,21.0,13.0
80,256,2,43.0,11.0
80,256,3,45.0,5.0
80,256,4,75.0,4.0
81,1024,0,1.0,0.0
81,512,0,1.0,0.0
81,256,0,1.0,0.0
82,1024,0,1.0,0.0
82,512,0,2.0,0.0
82,256,0,3.0,8.0
82,256,1,4.0,6.0
82,256,2,14.0,3.0
83,1024,0,1.0,0.0
83,512,0,1.0,0.0
83,256,0,1.0,0.0
84,1024,0,7.0,12.0
84,1024,1,8.0,6.0
84,1024,2,12.0,1.0
84,512,0,7.0,8.0
84,512,1,27.0,4.0
84,256,0,12.0,8.0
84,256,1,25.0,6.0
84,256,2,28.0,5.0
84,256,3,32.0,3.0
85,1024,0,4.0,6.0
85,1024,1,14.0,1.0
85,1024,2,73.0,0.0
85,512,0,11.0,14.0
85,512,1,15.0,8.0
85,512,2,18.0,6.0
85,512,3,29.0,3.0
85,512,4,52.0,2.0
85,512,5,75.0,0.0
85,256,0,2.0,0.0
86,1024,0,1.0,0.0
86,512,0,6.0,2.0
86,256,0,4.0,3.0
86,256,1,6.0,2.0
87,1024,0,12.0,14.0
87,1024,1,25.0,13.0
87,1024,2,29.0,11.0
87,1024,3,30.0,8.0
87,512,0,14.0,14.0
87,512,1,41.0,12.0
87,512,2,54.0,11.0
87,512,3,62.0,10.0
87,512,4,89.0,9.0
87,512,5,111.0,8.0
87,256,0,0.0,2.0
87,256,1,8.0,0.0
88,1024,0,9.0,3.0
88,512,0,9.0,3.0
88,256,0,9.0,3.0
89,1024,0,1.0,0.0
89,512,0,9.0,2.0
89,512,1,12.0,1.0
89,256,0,9.0,2.0
89,256,1,12.0,1.0
90,1024,0,7.0,6.0
90,1024,1,18.0,3.0
90,1024,2,79.0,2.0
90,512,0,4.0,4.0
90,256,0,3.0,9.0
90,256,1,29.0,8.0
90,256,2,59.0,7.0
90,256,3,62.0,4.0
91,1024,0,8.0,2.0
91,512,0,7.0,8.0
91,512,1,10.0,3.0
91,256,0,3.0,1.0
92,1024,0,13.0,14.0
92,1024,1,14.0,9.0
92,1024,2,15.0,7.0
92,1024,3,24.0,6.0
92,1024,4,38.0,4.0
92,1024,5,49.0,3.0
92,512,0,9.0,2.0
92,256,0,6.0,3.0
92,256,1,14.0,0.0
93,1024,0,5.0,6.0
93,1024,1,19.0,4.0
93,1024,2,56.0,3.0
93,512,0,5.0,6.0
93,512,1,19.0,4.0
93,512,2,167.0,3.0
93,256,0,8.0,8.0
93,256,1,40.0,5.0
93,256,2,56.0,4.0
94,1024,0,23.0,14.0
94,1024,1,24.0,10.0
94,1024,2,28.0,1.0
94,512,0,19.0,14.0
94,512,1,20.0,10.0
94,512,2,41.0,8.0
94,512,3,50.0,5.0
94,512,4,66.0,4.0
94,256,0,3.0,8.0
94,256,1,16.0,7.0
94,256,2,21.0,5.0
94,256,3,36.0,4.0
94,256,4,55.0,3.0
95,1024,0,4.0,3.0
95,1024,1,28.0,1.0
95,512,0,4.0,3.0
95,256,0,4.0,3.0
95,256,1,12.0,0.0
96,1024,0,8.0,6.0
96,1024,1,20.0,3.0
96,512,0,3.0,3.0
96,512,1,12.0,0.0
96,256,0,3.0,2.0
97,1024,0,13.0,14.0
97,1024,1,52.0,12.0
97,1024,2,62.0,11.0
97,1024,3,64.0,10.0
97,1024,4,71.0,3.0
97,512,0,13.0,0.0
97,256,0,13.0,0.0
98,1024,0,1.0,0.0
98,512,0,10.0,6.0
98,512,1,14.0,1.0
98,256,0,12.0,10.0
98,256,1,18.0,9.0
98,256,2,19.0,4.0
99,1024,0,2.0,0.0
99,512,0,2.0,0.0
99,256,0,2.0,0.0
